candidate,split,crop_key,compare_mode,preprocess_mode,wlev_weight_base,samples,fsa_raw,fsa_norm,pda_mean,cer_mean,wlev_norm_mean,avg_ms,median_ms,p95_ms,non_empty_rate,selected_180_share,errors_saved,failure_dir
ultralytics_yolo11m_baseline,all,wm_bbox,normalized,none,2.0,1244,0.003215434083601286,0.8593247588424437,0.06667400347062727,0.4693519369162456,0.031846585400717116,40.9815113343734,40.08454999893729,50.305644999207274,0.9983922829581994,0.06832797427652733,175,C:\Users\alike\WaterMeterCV\results\ocr_pretrained_failures_yolo11m_model_only\ultralytics_yolo11m_baseline\none\all\wm_bbox
ultralytics_yolo11m_baseline,all,wm_polygon,normalized,none,2.0,1244,0.005627009646302251,0.7612540192926045,0.07009646302250803,0.48723013321084063,0.05335125943323603,42.46063046627841,40.666450000571785,54.6166300011464,0.9967845659163987,0.06913183279742766,297,C:\Users\alike\WaterMeterCV\results\ocr_pretrained_failures_yolo11m_model_only\ultralytics_yolo11m_baseline\none\all\wm_polygon
ultralytics_yolo11m_baseline,test,wm_bbox,normalized,none,2.0,374,0.0,0.8770053475935828,0.06199707155589509,0.4594092182327476,0.022547682988596177,41.01399465236516,40.56809999929101,47.815529999570565,0.9973262032085561,0.06149732620320856,46,C:\Users\alike\WaterMeterCV\results\ocr_pretrained_failures_yolo11m_model_only\ultralytics_yolo11m_baseline\none\test\wm_bbox
ultralytics_yolo11m_baseline,test,wm_polygon,normalized,none,2.0,374,0.008021390374331552,0.7967914438502673,0.07467532467532469,0.4648395721925134,0.04305498492411226,41.85730454537892,40.96370000115712,50.479280000581625,0.9919786096256684,0.06684491978609626,76,C:\Users\alike\WaterMeterCV\results\ocr_pretrained_failures_yolo11m_model_only\ultralytics_yolo11m_baseline\none\test\wm_polygon
ultralytics_yolo11m_baseline,train,wm_bbox,normalized,none,2.0,870,0.004597701149425287,0.8517241379310345,0.0686845466155811,0.47362616310892164,0.0358440445985714,41.00066390813157,39.77765000126965,50.61578500135511,0.9988505747126437,0.07126436781609195,129,C:\Users\alike\WaterMeterCV\results\ocr_pretrained_failures_yolo11m_model_only\ultralytics_yolo11m_baseline\none\train\wm_bbox
ultralytics_yolo11m_baseline,train,wm_polygon,normalized,none,2.0,870,0.004597701149425287,0.7459770114942529,0.06812807881773399,0.49685550082101804,0.0577774739923306,40.42910528733046,37.78444999807107,57.05903999914881,0.9988505747126437,0.07011494252873564,221,C:\Users\alike\WaterMeterCV\results\ocr_pretrained_failures_yolo11m_model_only\ultralytics_yolo11m_baseline\none\train\wm_polygon
