method,wm_poly_fsa_raw,wm_poly_fsa_norm,wm_poly_pda,wm_poly_cer,wm_poly_ms,wm_bbox_fsa_raw,wm_bbox_fsa_norm,wm_bbox_pda,wm_bbox_cer,wm_bbox_ms,run_date
pretrained_ultralytics_yolo11m_baseline_yolo11m_model_only,0.008021390374331552,0.7967914438502673,0.07467532467532467,0.4648395721925134,41.29846764711774,0.0,0.8770053475935828,0.06199707155589509,0.4594092182327476,40.99859438514721,2026-04-19 21:35
pretrained_ultralytics_yolo11m_baseline_yolo11m_model_only,0.008021390374331552,0.7967914438502673,0.07467532467532467,0.4648395721925134,42.17261604286824,0.0,0.8770053475935828,0.06199707155589509,0.4594092182327476,41.2779842246726,2026-04-19 22:47
pretrained_ultralytics_yolo11m_baseline_yolo11m_model_only,0.008021390374331552,0.7967914438502673,0.0754392666157372,0.4639483065953654,39.298143850429824,0.0,0.8770053475935828,0.06199707155589509,0.4594092182327476,39.711274866396494,2026-04-19 23:10
pretrained_ultralytics_yolo11m_baseline_yolo11m_model_only,0.008021390374331552,0.7967914438502673,0.0754392666157372,0.4639483065953654,40.34682807501998,0.0,0.8823529411764706,0.06146231219760631,0.4571810542398777,37.5749505346222,2026-04-19 23:39
